TractID,Lat,Long,Total_2018Pop,SeriesInt,SeriesComp,parish,pfips,ldhh,FID,x,y
22103040803,30.2206,-89.737778,9795,4266,3633,St. Tammany,22103,9,1017,-9989563.751879828,3531937.550182712
22103040900,30.266163,-89.770691,2838,1260,1047,St. Tammany,22103,9,1018,-9993227.610280307,3537808.7010272937
22103041002,30.279789,-89.764511,2899,1379,1204,St. Tammany,22103,9,1019,-9992539.655827204,3539565.0473593078
22103041003,30.293837,-89.75531,5879,2601,2248,St. Tammany,22103,9,1020,-9991515.405192414,3541376.043443404
22103041004,30.300137,-89.765778,4789,2265,1931,St. Tammany,22103,9,1021,-9992680.697622038,3542188.2913672347
22103041101,30.284887,-89.842087,3831,1634,1357,St. Tammany,22103,9,1022,-10001175.376644984,3540222.225384908
22103041102,30.275492,-89.819412,7718,3050,2564,St. Tammany,22103,9,1023,-9998651.207191246,3539011.151950008
22103041103,30.300735,-89.798157,3066,1293,1043,St. Tammany,22103,9,1024,-9996285.111414434,3542265.3931677532
22103041104,30.243935,-89.824722,3394,1230,1040,St. Tammany,22103,9,1025,-9999242.313687356,3534944.108369136
22103041202,30.283497,-89.933502,2413,991,861,St. Tammany,22103,9,1026,-10011351.64789585,3540043.038504485
22103041204,30.33252,-89.926834,8162,3646,3142,St. Tammany,22103,9,1027,-10010609.36953124,3546364.1985988203
22103041207,30.409723,-90.064621,4285,2138,1809,St. Tammany,22103,9,1028,-10025947.748209173,3556325.385888581
22103041208,30.391209,-90.067039,4554,2532,2172,St. Tammany,22103,9,1029,-10026216.91873791,3553935.88300209
22103041209,30.37763,-90.062706,4765,2690,2322,St. Tammany,22103,9,1030,-10025734.571384305,3552183.602016379
22103041210,30.393087,-90.031761,2772,1248,1036,St. Tammany,22103,9,1031,-10022289.789741706,3554178.2457676367
22103041211,30.366798,-90.041702,6674,3027,2546,St. Tammany,22103,9,1032,-10023396.416799681,3550785.9779223274
22103041212,30.354959,-90.017616,3566,1804,1477,St. Tammany,22103,9,1033,-10020715.175544435,3549258.600361678
22103041300,30.363178,-90.082047,6892,3595,3135,St. Tammany,22103,9,1034,-10027887.601655738,3550318.9334859992
22103990000,30.252407,-90.044846,0,,,St. Tammany,22103,9,1035,-10023746.405278737,3536035.845355479
22105953200,30.936346,-90.412743,3123,829,610,Tangipahoa,22105,9,1036,-10064700.51198311,3624485.2160261674
22105953300,30.919971,-90.525337,3988,1096,859,Tangipahoa,22105,9,1037,-10077234.418729486,3622360.2098658336
22105953400,30.772099,-90.531479,5730,1684,1304,Tangipahoa,22105,9,1038,-10077918.14304194,3603187.094915775
22105953500,30.777163,-90.368156,6938,2272,1838,Tangipahoa,22105,9,1039,-10059737.10984711,3603843.2061106996
22105953600,30.682186,-90.525032,6470,1406,1061,Tangipahoa,22105,9,1040,-10077200.466284795,3591543.364119789
22105953700,30.622837,-90.367287,11421,3095,2417,Tangipahoa,22105,9,1041,-10059640.373209612,3583863.610593558
22105953800,30.60751,-90.513985,5001,1252,978,Tangipahoa,22105,9,1042,-10075970.719870003,3581881.064007192
22105953900,30.548615,-90.524078,8365,2606,1995,Tangipahoa,22105,9,1043,-10077094.267490579,3574265.915724491
22105954001,30.552629,-90.468781,4305,974,818,Tangipahoa,22105,9,1044,-10070938.633608185,3574784.780801219
22105954002,30.543659,-90.416512,6198,2120,1682,Tangipahoa,22105,9,1045,-10065120.07514391,3573625.3137004157
22105954101,30.503838,-90.528175,5512,2026,1624,Tangipahoa,22105,9,1046,-10077550.343444359,3568479.3219705857
22105954102,30.461485,-90.514526,12208,4212,3327,Tangipahoa,22105,9,1047,-10076030.943714522,3563008.43641533
22105954200,30.510202,-90.473152,4742,1211,1004,Tangipahoa,22105,9,1048,-10071425.211102441,3569301.587987353
22105954300,30.492626,-90.476982,4150,1530,1241,Tangipahoa,22105,9,1049,-10071851.56475218,3567030.796890167
22105954400,30.503756,-90.454613,3790,1317,1109,Tangipahoa,22105,9,1050,-10069361.459062623,3568468.727442188
22105954501,30.465054,-90.461731,5966,2604,2041,Tangipahoa,22105,9,1051,-10070153.83119809,3563469.3648423688
22105954502,30.477293,-90.430473,7890,2761,2225,Tangipahoa,22105,9,1052,-10066674.206554875,3565050.1328060185
22105954600,30.447063,-90.312462,13853,4071,3182,Tangipahoa,22105,9,1053,-10053537.282126868,3561146.0390839586
22105954700,30.362032,-90.460793,5342,1969,1581,Tangipahoa,22105,9,1054,-10070049.413515726,3550171.0826897235
22105954800,30.344614,-90.32193,5512,2171,1673,Tangipahoa,22105,9,1055,-10054591.255065698,3547924.1186049315
22107000100,32.095715,-91.181862,1846,285,257,Tensas,22107,8,1056,-10150318.447422542,3775881.276304845
22107000200,31.999197,-91.410484,1098,261,217,Tensas,22107,8,1057,-10175768.53204668,3763205.221378045
22107000300,31.852943,-91.322365,1722,301,237,Tensas,22107,8,1058,-10165959.16983747,3744022.552596293
22109000101,29.734524,-90.838058,5939,1950,1597,Terrebonne,22109,3,1059,-10112046.36120985,3469470.8194690226
22109000102,29.70224,-90.784897,4239,1385,1147,Terrebonne,22109,3,1060,-10106128.505759789,3465332.7051782315
22109000201,29.654922,-90.784424,4187,1130,921,Terrebonne,22109,3,1061,-10106075.851640644,3459269.9579018964
22109000202,29.659246,-90.742897,7589,2382,1916,Terrebonne,22109,3,1062,-10101453.087146472,3459823.863723558
22109000300,29.613346,-90.751755,5585,1618,1340,Terrebonne,22109,3,1063,-10102439.15519592,3453945.272436953
22109000401,29.617546,-90.738869,4897,1679,1324,Terrebonne,22109,3,1064,-10101004.692237556,3454483.071422536
22109000402,29.63073,-90.744919,4079,1358,1110,Terrebonne,22109,3,1065,-10101678.175156856,3456171.3936634418
22109000500,29.631531,-90.717102,5992,2170,1773,Terrebonne,22109,3,1066,-10098581.60088146,3456273.9755791156
22109000600,29.61132,-90.684402,5418,2066,1670,Terrebonne,22109,3,1067,-10094941.45353252,3453685.8564616693
22109000700,29.58098,-90.677254,6188,1822,1471,Terrebonne,22109,3,1068,-10094145.74181233,3449801.6423167014
22109000800,29.578991,-90.695267,5324,2081,1721,Terrebonne,22109,3,1069,-10096150.939799989,3449547.0456028385
22109000900,29.581318,-90.724815,4954,1977,1668,Terrebonne,22109,3,1070,-10099440.20811395,3449844.907616453
22109001000,29.558321,-90.607086,5765,1757,1433,Terrebonne,22109,3,1071,-10086334.675782345,3446901.5334700653
22109001100,29.336275,-90.502876,3685,704,555,Terrebonne,22109,3,1072,-10074734.07164678,3418516.326506126
22109001201,29.511971,-90.619286,2853,895,725,Terrebonne,22109,3,1073,-10087692.773570025,3440971.2558613326
22109001202,29.183165,-90.62043,3443,1148,976,Terrebonne,22109,3,1074,-10087820.12306749,3398979.5549312136
22109001300,29.25712,-90.786835,8573,1779,1420,Terrebonne,22109,3,1075,-10106344.242932945,3408412.5300264056
22109001400,29.34144,-91.010307,3261,1047,873,Terrebonne,22109,3,1076,-10131221.0321795,3419175.889027318
22109001500,29.523363,-91.025505,7315,2860,2385,Terrebonne,22109,3,1077,-10132912.865800576,3442428.5600211755
22109001600,29.634735,-90.980377,2402,930,793,Terrebonne,22109,3,1078,-10127889.23982006,3456684.3113994626
22109001700,29.646814,-90.821709,10899,5157,4314,Terrebonne,22109,3,1079,-10110226.398854872,3458231.384585565
22109990000,29.091307,-90.904488,0,,,Terrebonne,22109,3,1080,-10119441.314983249,3387272.510879127
22111960100,32.909306,-92.277565,4234,1284,1094,Union,22111,8,1081,-10272291.547443204,3883272.0298367003
22111960200,32.917789,-92.604805,3586,960,842,Union,22111,8,1082,-10308719.737610394,3884396.90524657
22111960300,32.777672,-92.564537,2981,932,790,Union,22111,8,1083,-10304237.124355132,3865830.685758122
22111960400,32.779457,-92.395607,3734,1347,1114,Union,22111,8,1084,-10285431.922775423,3866067.0232560397
22111960500,32.744148,-92.227478,4497,1500,1273,Union,22111,8,1085,-10266715.888107842,3861392.922645763
22111960600,32.653484,-92.348305,3443,1073,885,Union,22111,8,1086,-10280166.28822192,3849399.5666957563
22113950100,30.083433,-92.222786,10150,2132,1643,Vermilion,22113,4,1087,-10266193.57705704,3514278.8922421606
22113950200,29.980883,-92.466057,4668,1239,998,Vermilion,22113,4,1088,-10293274.38090181,3501092.768009102
22113950400,30.006115,-92.284859,5547,1575,1266,Vermilion,22113,4,1089,-10273103.51180905,3504335.8939572996
22113950500,29.944866,-92.208839,5630,1251,1027,Vermilion,22113,4,1090,-10264641.004118945,3496464.8486948013
22113950600,30.012491,-92.119606,3515,1039,848,Vermilion,22113,4,1091,-10254707.63199699,3505155.546155489
22113950700,29.964819,-92.143799,3682,1464,1218,Vermilion,22113,4,1092,-10257400.784437751,3499028.455084423
22113950800,29.968735,-92.123146,5650,1441,1132,Vermilion,22113,4,1093,-10255101.702994397,3499531.6519974726
22113950901,29.941626,-92.108208,3376,960,800,Vermilion,22113,4,1094,-10253438.812440928,3496048.614740816
22113950902,30.015469,-92.043411,8140,2208,1766,Vermilion,22113,4,1095,-10246225.643395996,3505538.394232418
22113951001,29.961447,-92.027176,4622,1124,888,Vermilion,22113,4,1096,-10244418.371462967,3498595.176796605
22113951002,29.869511,-92.054855,3408,1125,913,Vermilion,22113,4,1097,-10247499.583648635,3486787.702557777
22113951100,29.713722,-92.32135,1479,409,336,Vermilion,22113,4,1098,-10277165.671347586,3466804.2980799777
22113990000,29.532598,-92.32222,0,,,Vermilion,22113,4,1099,-10277262.519304577,3443610.053688111
22115950100,31.235996,-93.031532,5303,1244,1025,Vernon,22115,6,1100,-10356222.769958137,3663435.791869935
22115950200,31.280626,-93.340363,5392,979,781,Vernon,22115,6,1101,-10390601.679619312,3669247.649979573
22115950300,31.054077,-93.446182,4119,918,733,Vernon,22115,6,1102,-10402381.396815566,3639774.0643954566
22115950400,31.154417,-93.274048,3349,899,750,Vernon,22115,6,1103,-10383219.527587358,3652819.409567654
22115950500,31.117371,-93.290321,6002,1579,1308,Vernon,22115,6,1104,-10385031.029661037,3648001.401340973
22115950600,31.107979,-93.279488,3701,896,747,Vernon,22115,6,1105,-10383825.105617272,3646780.2260267497
22115950701,31.079901,-93.05574,1986,84,62,Vernon,22115,6,1106,-10358917.592191258,3643130.1624199967
22115950702,31.043917,-93.227821,3382,342,264,Vernon,22115,6,1107,-10378073.561486458,3638453.9161733845
22115950703,31.095125,-93.212776,2425,324,238,Vernon,22115,6,1108,-10376398.759747472,3645109.1071110135
22115950704,31.064482,-93.227638,3927,565,445,Vernon,22115,6,1109,-10378053.190019641,3641126.193008401
22115950800,30.961046,-93.027428,4347,690,582,Vernon,22115,6,1110,-10355765.91476792,3627691.257606628
22115950900,30.973289,-93.316177,7074,1236,1033,Vernon,22115,6,1111,-10387909.306414986,3629280.6972103645
22117950101,30.90049,-89.80442,3653,1459,1286,Washington,22117,9,1112,-9996982.305385273,3619832.6075728578
22117950102,30.906012,-89.922516,3867,1225,1011,Washington,22117,9,1113,-10010128.691969996,3620549.018535149
22117950200,30.930244,-90.060326,6018,1946,1580,Washington,22117,9,1114,-10025469.630996216,3623693.3085997747
22117950300,30.918978,-90.164429,4619,1604,1291,Washington,22117,9,1115,-10037058.323946267,3622231.3585971775
22117950400,30.913168,-90.262535,3507,1267,1062,Washington,22117,9,1116,-10047979.433910035,3621477.4822084387
22117950500,30.766592,-90.144409,6073,2052,1713,Washington,22117,9,1117,-10034829.707740586,3602473.6261399183
22117950600,30.733801,-89.968796,4874,1592,1346,Washington,22117,9,1118,-10015280.558003908,3598226.1770787667
22117950700,30.791096,-89.886047,4813,1540,1325,Washington,22117,9,1119,-10006068.981460257,3605648.597112696
22117950800,30.79072,-89.837593,4431,1255,1080,Washington,22117,9,1120,-10000675.106853358,3605599.8728705165
22117950900,30.772871,-89.862564,1376,423,353,Washington,22117,9,1121,-10003454.865857957,3603287.115955449
22117951000,30.71492,-89.85778,3226,1253,1058,Washington,22117,9,1122,-10002922.313414004,3595781.1591186738
22119031100,32.903728,-93.304588,1789,589,511,Webster,22119,7,1123,-10386619.224836184,3882532.426303261
22119031200,32.967693,-93.458206,2672,516,438,Webster,22119,7,1124,-10403719.902372865,3891016.534195873
22119031300,33.003849,-93.455757,4935,1490,1257,Webster,22119,7,1125,-10403447.280939912,3895814.864912516
22119031400,32.84515,-93.408546,3013,610,518,Webster,22119,7,1126,-10398191.776460072,3874768.2068885383
22119031500,32.590862,-93.395119,5981,1429,1228,Webster,22119,7,1127,-10396697.08965719,3841122.807042393
22119031600,32.697109,-93.285583,2742,1033,909,Webster,22119,7,1128,-10384503.597913658,3855168.915952581
22119031700,32.60807,-93.304665,3041,996,872,Webster,22119,7,1129,-10386627.796436975,3843396.6143220775
22119031800,32.626648,-93.292511,2629,888,752,Webster,22119,7,1130,-10385274.819345873,3845851.939284135
22119031900,32.612301,-93.279198,2223,1003,870,Webster,22119,7,1131,-10383792.822964942,3843955.7513458864
22119032000,32.610844,-93.264961,3469,1325,1158,Webster,22119,7,1132,-10382207.967374519,3843763.202241432
22119032100,32.518627,-93.254318,7137,1980,1736,Webster,22119,7,1133,-10381023.194034006,3831582.6750460723
22121020100,30.452106,-91.207085,4030,1853,1537,West Baton Rouge,22121,2,1134,-10153126.258938821,3561797.2398728146
22121020200,30.483858,-91.227875,3841,1207,962,West Baton Rouge,22121,2,1135,-10155440.591152411,3565898.138676699
22121020300,30.494234,-91.345451,5891,2684,2234,West Baton Rouge,22121,2,1136,-10168529.091601921,3567238.5308676115
22121020401,30.360325,-91.217033,5355,1866,1504,West Baton Rouge,22121,2,1137,-10154233.66523323,3549950.8578831367
22121020402,30.38316,-91.278732,6743,2434,1971,West Baton Rouge,22121,2,1138,-10161101.966495687,3552897.1828970322
22123000100,32.929077,-91.391579,4592,1050,914,West Carroll,22123,8,1139,-10173664.037073234,3885893.9006491583
22123000200,32.801056,-91.458878,3845,999,872,West Carroll,22123,8,1140,-10181155.727484131,3868927.1490989407
22123000300,32.671852,-91.50486,2743,527,461,West Carroll,22123,8,1141,-10186274.420309788,3851828.3673207355
22125951701,30.896812,-91.405037,4204,4026,3505,West Feliciana,22125,2,1142,-10175162.17478033,3619355.4556518723
22125951702,30.940935,-91.621155,3822,,,West Feliciana,22125,2,1143,-10199220.320491591,3625080.802127105
22125951800,30.803305,-91.327888,7351,1993,1730,West Feliciana,22125,2,1144,-10166573.98738512,3607230.813103266
22127960100,31.993368,-92.498581,3410,779,690,Winn,22127,6,1145,-10296894.93602037,3762440.105566799
22127960200,31.892139,-92.784683,6153,1176,1032,Winn,22127,6,1146,-10328743.664975306,3749160.507452347
22127960300,31.92766,-92.648537,2532,823,722,Winn,22127,6,1147,-10313587.961581767,3753818.619331736
22127960400,31.912086,-92.62838,2399,602,513,Winn,22127,6,1148,-10311344.094605846,3751776.07272638
